Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Total Discharges,Average Medicare Payments
NV,056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,1,14671.23,88699.54,13.0,12807.54
NV,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,5,8988.188,51993.402,20.8,6560.969999999999
NV,060 - MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W/O CC/MCC,1,5509.86,40800.14,14.0,4523.0
NV,061 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W MCC,1,17800.27,91581.73,11.0,17006.45
NV,062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,1,13433.88,60000.24,17.0,12164.0
NV,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,13,13058.635384615383,87989.35692307692,44.61538461538461,11313.341538461536
NV,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,16,7910.399374999999,58202.43875,40.4375,6350.8568749999995
NV,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,8,6129.52375,42784.28,23.5,4536.45625
NV,069 - TRANSIENT ISCHEMIA,10,5468.587,44319.153000000006,28.1,4218.111
NV,070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,7,12469.0,90698.33142857144,20.571428571428573,11242.41142857143
NV,071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,6,7601.193333333334,45227.475,15.0,6563.326666666668
NV,073 - CRANIAL & PERIPHERAL NERVE DISORDERS W MCC,3,9446.18,65159.69666666666,17.333333333333332,7818.54
NV,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,7,7559.2414285714285,46503.147142857146,18.571428571428573,5448.931428571428
NV,"084 - TRAUMATIC STUPOR & COMA, COMA >1 HR W/O CC/MCC",1,7876.38,68961.54,13.0,6188.15
NV,"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",7,15528.26285714286,96562.1857142857,19.571428571428573,13334.687142857143
NV,"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",5,10222.83,59773.365999999995,21.8,8054.214
NV,"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",6,7393.921666666666,41875.29666666667,18.666666666666668,5359.360000000001
NV,091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,4,11807.1575,58187.475000000006,13.25,10863.1875
NV,092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,2,6914.639999999999,50589.205,17.5,6012.165
NV,093 - OTHER DISORDERS OF NERVOUS SYSTEM W/O CC/MCC,1,6435.92,32868.0,12.0,5797.92
NV,100 - SEIZURES W MCC,9,11130.596666666666,89609.32333333333,20.666666666666668,9539.172222222223
NV,101 - SEIZURES W/O MCC,9,5924.488888888889,46409.829999999994,31.22222222222222,4878.846666666667
NV,103 - HEADACHES W/O MCC,1,4883.42,53271.26,19.0,3966.58
NV,149 - DYSEQUILIBRIUM,3,5193.57,35251.10666666667,19.0,4024.5699999999997
NV,153 - OTITIS MEDIA & URI W/O MCC,1,5964.09,30240.64,11.0,4080.09
NV,163 - MAJOR CHEST PROCEDURES W MCC,2,32214.71,193626.10499999998,17.0,30716.64
NV,164 - MAJOR CHEST PROCEDURES W CC,3,18565.33,114815.58333333333,16.666666666666668,15708.29
NV,165 - MAJOR CHEST PROCEDURES W/O CC/MCC,2,12524.29,40783.899999999994,13.0,11339.09
NV,166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,3,29000.073333333334,197351.96666666665,21.0,26488.096666666668
NV,175 - PULMONARY EMBOLISM W MCC,6,12206.615,62590.79666666667,18.333333333333332,9335.305
NV,176 - PULMONARY EMBOLISM W/O MCC,8,7518.829999999999,48657.729999999996,16.625,5908.429999999999
NV,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,12,13653.386666666667,89536.25749999999,32.0,12363.389166666668
NV,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,4,10651.52,53099.2025,16.0,8747.84
NV,180 - RESPIRATORY NEOPLASMS W MCC,7,12636.351428571432,97377.61714285715,16.857142857142858,10933.768571428573
NV,181 - RESPIRATORY NEOPLASMS W CC,1,8198.82,79292.0,11.0,6568.27
NV,186 - PLEURAL EFFUSION W MCC,1,11317.11,45349.67,27.0,10288.81
NV,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,18,9378.558888888892,63340.39277777778,61.44444444444444,7919.790555555554
NV,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,19,8899.536842105264,54154.43210526316,45.73684210526316,7535.223157894737
NV,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,18,7238.072777777778,41998.23444444445,28.333333333333332,5960.952222222223
NV,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,14,5895.426428571428,36822.228571428575,19.5,4533.377142857144
NV,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,19,10808.755263157895,67726.50684210526,70.63157894736842,9405.083684210525
NV,194 - SIMPLE PNEUMONIA & PLEURISY W CC,20,7390.086,47109.06749999999,40.8,6024.415000000001
NV,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,14,5913.421428571428,34520.475,18.857142857142858,4290.6392857142855
NV,200 - PNEUMOTHORAX W CC,1,10229.33,57878.0,12.0,5862.08
NV,202 - BRONCHITIS & ASTHMA W CC/MCC,5,6829.8679999999995,52942.538,18.6,5321.144
NV,204 - RESPIRATORY SIGNS & SYMPTOMS,1,4977.88,41013.0,16.0,3813.13
NV,206 - OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC,2,5830.325,15590.695,20.5,4953.735000000001
NV,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,14,39386.232857142866,256605.08428571426,21.714285714285715,33749.81357142857
NV,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,16,17175.5075,119518.355625,35.4375,15579.635625000003
NV,216 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,4,73323.70999999999,465125.4325,15.75,62096.065
NV,217 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC,1,49107.38,172293.0,16.0,48013.13
NV,219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,6,62256.286666666674,419941.36000000004,19.0,56638.448333333334
NV,220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,5,38541.29,307918.97199999995,20.8,34589.048
NV,221 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC,1,31990.64,120203.07,14.0,30840.07
NV,227 - CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC,1,40786.18,269720.55,11.0,35151.36
NV,233 - CORONARY BYPASS W CARDIAC CATH W MCC,5,49147.118,363581.67199999996,20.4,43014.548
NV,234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,6,36592.524999999994,274246.34500000003,17.333333333333332,28867.58666666667
NV,235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,4,43733.54000000001,365332.545,15.75,40965.83
NV,236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,4,29371.862500000003,216429.4225,19.0,22724.6175
NV,237 - MAJOR CARDIOVASC PROCEDURES W MCC,6,37645.09166666667,242076.47166666668,17.5,35028.74
NV,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,11,24644.50818181818,162700.6918181818,23.272727272727273,22168.488181818182
NV,242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,4,27381.4675,119707.745,20.5,24680.385
NV,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,8,19054.340000000004,128465.3225,21.25,17248.71375
NV,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,4,16347.725,97181.3375,15.75,13666.192500000001
NV,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,12,23948.97083333333,163993.6575,22.416666666666668,21496.325833333332
NV,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,15,15252.971333333331,117395.66666666667,36.6,12579.030666666666
NV,248 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W MCC OR 4+ VES/STENTS,2,21799.845,116136.555,14.5,20644.035
NV,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,4,13055.795,110239.7025,14.25,11092.7125
NV,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,4,13796.615,149401.445,17.0,12261.8625
NV,252 - OTHER VASCULAR PROCEDURES W MCC,9,23497.731111111105,160694.12333333332,17.444444444444443,22249.412222222225
NV,253 - OTHER VASCULAR PROCEDURES W CC,9,18225.173333333332,130660.46888888889,21.555555555555557,16669.06
NV,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,2,13064.615,47933.125,19.0,11482.654999999999
NV,264 - OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,1,20603.67,71151.75,12.0,17444.08
NV,266 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,1,60551.82,434309.23,39.0,59745.59
NV,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",14,12785.844999999998,100088.61714285715,30.357142857142858,11074.51857142857
NV,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",14,8124.097142857143,61624.10357142857,19.071428571428573,6591.035714285716
NV,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",6,5891.3516666666665,50413.60166666666,14.166666666666666,4340.585
NV,"283 - ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",1,12208.85,51189.31,13.0,11455.0
NV,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",11,15247.694545454548,105740.48363636363,17.09090909090909,14048.25090909091
NV,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",17,8575.368235294116,71381.85235294119,37.294117647058826,6945.739999999999
NV,291 - HEART FAILURE & SHOCK W MCC,19,11147.359473684213,69609.52842105263,78.73684210526316,9830.247894736842
NV,292 - HEART FAILURE & SHOCK W CC,20,7419.0555,42289.476,50.45,6288.8640000000005
NV,293 - HEART FAILURE & SHOCK W/O CC/MCC,11,5873.527272727273,32439.019999999997,19.636363636363637,4409.442727272727
NV,299 - PERIPHERAL VASCULAR DISORDERS W MCC,9,10251.554444444446,55486.17,13.11111111111111,9107.756666666668
NV,300 - PERIPHERAL VASCULAR DISORDERS W CC,12,7843.591666666666,49705.192500000005,19.583333333333332,6360.071666666667
NV,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,2,5902.17,42629.06,16.5,4457.39
NV,303 - ATHEROSCLEROSIS W/O MCC,3,4331.113333333334,34686.829999999994,20.333333333333332,3440.5433333333335
NV,305 - HYPERTENSION W/O MCC,8,5102.901250000001,36038.7025,20.625,3712.79
NV,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,16,9579.637499999999,68665.251875,31.0,8151.405000000001
NV,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,16,6305.58375,40776.085625,36.0625,4958.92875
NV,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,13,4708.194615384616,33661.49538461539,32.15384615384615,2983.605384615385
NV,312 - SYNCOPE & COLLAPSE,13,6246.149230769232,42263.125384615385,35.76923076923077,4836.4315384615375
NV,313 - CHEST PAIN,13,5182.742307692309,40210.75230769231,39.61538461538461,3954.992307692308
NV,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,14,14979.456428571431,97612.49714285714,24.357142857142858,13572.82642857143
NV,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,6,7357.386666666666,48361.753333333334,13.666666666666666,5520.468333333333
NV,"326 - STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC",2,35410.16,121545.825,13.0,34292.22
NV,"327 - STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",1,18257.56,59144.31,16.0,16530.31
NV,"328 - STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC",1,10989.0,46120.83,12.0,9690.67
NV,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,10,37545.174000000006,230251.983,22.8,33656.437
NV,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,12,18259.554166666665,121079.40083333332,21.25,15920.985833333334
NV,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,4,12055.102499999999,82674.265,17.75,9298.02
NV,336 - PERITONEAL ADHESIOLYSIS W CC,1,16486.85,59570.15,13.0,15386.85
NV,357 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,1,15145.45,72165.27,11.0,14550.55
NV,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,6,12977.038333333332,70364.535,21.0,11906.776666666667
NV,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,11,8031.529090909092,55583.218181818185,15.272727272727273,7098.561818181817
NV,374 - DIGESTIVE MALIGNANCY W MCC,1,15544.0,85838.45,11.0,14589.82
NV,375 - DIGESTIVE MALIGNANCY W CC,4,9551.9925,72897.9725,15.75,7857.1875
NV,377 - G.I. HEMORRHAGE W MCC,15,13069.747333333333,87734.81733333334,28.933333333333334,11838.075333333336
NV,378 - G.I. HEMORRHAGE W CC,19,7565.253684210526,45939.032105263155,42.31578947368421,6173.98894736842
NV,379 - G.I. HEMORRHAGE W/O CC/MCC,5,5366.512000000001,32466.192,13.4,4275.996
NV,388 - G.I. OBSTRUCTION W MCC,4,11933.8925,86188.48000000001,15.25,10744.5875
NV,389 - G.I. OBSTRUCTION W CC,14,6662.339285714287,44537.114285714284,23.071428571428573,5199.350714285713
NV,390 - G.I. OBSTRUCTION W/O CC/MCC,6,5094.985000000001,32653.26,19.166666666666668,3662.116666666667
NV,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",13,10008.929230769232,65421.49846153846,22.307692307692307,8472.714615384615
NV,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",20,6011.982000000001,39107.13750000001,63.2,4594.021000000001
NV,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,8,12958.9075,91227.2575,16.625,11006.43125
NV,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,11,7480.294545454546,48537.88181818181,20.0,6261.97
NV,395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,2,5457.219999999999,37982.149999999994,12.0,4335.3099999999995
NV,417 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,7,17027.12,103944.98,14.0,15599.285714285714
NV,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,3,12224.846666666666,68510.13333333333,16.666666666666668,10911.636666666667
NV,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,1,9607.57,47662.0,14.0,8447.0
NV,432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,3,12918.206666666665,93983.28333333333,12.333333333333334,12105.029999999999
NV,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,4,13117.5925,65983.9875,11.5,12351.9225
NV,438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,4,12469.029999999999,66203.9125,19.75,10670.6425
NV,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,10,7581.529,47751.929000000004,18.7,5735.33
NV,440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,3,5202.616666666667,43789.29666666666,16.333333333333332,3732.146666666667
NV,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",8,13315.45875,73848.68375,16.375,12071.7875
NV,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",4,8128.615,32837.682499999995,13.25,6947.945
NV,444 - DISORDERS OF THE BILIARY TRACT W MCC,2,12377.605,111861.825,13.5,10635.075
NV,445 - DISORDERS OF THE BILIARY TRACT W CC,2,9734.58,64775.36,16.0,7990.775
NV,454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,3,57259.159999999996,267249.7833333333,15.0,48985.16333333333
NV,455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,2,44612.125,148798.21000000002,12.0,32113.96
NV,457 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,1,47117.92,151662.42,12.0,41864.92
NV,459 - SPINAL FUSION EXCEPT CERVICAL W MCC,1,53297.73,173602.0,11.0,39997.91
NV,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,15,29777.774666666668,166848.19666666666,48.6,24101.806
NV,"464 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",2,19928.075,117155.09,14.0,19031.184999999998
NV,466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,1,36807.5,237286.94,16.0,30391.81
NV,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,6,24299.48166666667,169070.43833333335,29.333333333333332,21314.203333333335
NV,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,5,21575.832000000002,136392.714,22.8,18581.674
NV,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,9,22839.056666666664,142727.4911111111,18.444444444444443,20072.568888888884
NV,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,21,16089.744761904765,90953.28095238096,138.0952380952381,12645.067142857144
NV,471 - CERVICAL SPINAL FUSION W MCC,1,36928.67,104754.67,12.0,29768.42
NV,472 - CERVICAL SPINAL FUSION W CC,5,21418.590000000004,118998.254,22.6,17962.200000000004
NV,473 - CERVICAL SPINAL FUSION W/O CC/MCC,9,16822.37,95249.55555555556,31.77777777777778,13319.473333333335
NV,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,8,21205.291250000002,142079.61625,22.125,19980.446249999997
NV,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,17,13643.509411764708,89487.15470588235,26.352941176470587,12208.148823529413
NV,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,6,11658.506666666668,72538.495,18.666666666666668,10285.376666666667
NV,483 - MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,10,16676.183,89116.891,28.1,14078.325999999997
NV,"493 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",3,14375.006666666668,104813.11333333334,17.666666666666668,12967.31
NV,"494 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",3,12241.626666666669,70706.69333333333,12.0,9570.383333333333
NV,516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,1,14682.47,67917.13,15.0,13431.4
NV,518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,1,22575.2,140926.2,15.0,20929.33
NV,519 - BACK & NECK PROC EXC SPINAL FUSION W CC,3,11721.06,58780.993333333325,17.0,9346.386666666667
NV,520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,7,9036.547142857144,54351.24428571428,25.285714285714285,6384.688571428573
NV,536 - FRACTURES OF HIP & PELVIS W/O MCC,5,5641.660000000001,30734.121999999996,18.6,4588.142000000001
NV,542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,1,12693.33,48674.93,15.0,11949.07
NV,543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,2,7861.695,30796.335,19.0,6798.24
NV,551 - MEDICAL BACK PROBLEMS W MCC,3,10639.980000000001,85717.67333333334,13.333333333333334,9541.82
NV,552 - MEDICAL BACK PROBLEMS W/O MCC,11,6889.25,42132.65363636363,33.36363636363637,5621.648181818182
NV,556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,3,6342.459999999999,39349.79666666666,16.333333333333332,5334.78
NV,"558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC",3,6663.863333333334,43343.54,18.0,5593.11
NV,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",5,5888.606,35096.617999999995,17.4,4718.994000000001
NV,602 - CELLULITIS W MCC,7,10931.801428571429,80757.59571428572,21.0,9980.697142857143
NV,603 - CELLULITIS W/O MCC,20,6738.020499999999,39170.45,42.5,5249.8555
NV,"605 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",2,6381.700000000001,47962.04,14.5,5143.4
NV,619 - O.R. PROCEDURES FOR OBESITY W MCC,1,22684.94,47134.56,16.0,21427.69
NV,620 - O.R. PROCEDURES FOR OBESITY W CC,1,13195.21,45710.04,28.0,11944.64
NV,621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,3,11217.9,47478.916666666664,56.0,8858.0
NV,"627 - THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",1,5910.86,35238.33,21.0,4783.43
NV,637 - DIABETES W MCC,8,11556.87125,66757.375,20.25,9007.25875
NV,638 - DIABETES W CC,14,6705.372142857143,47846.565,23.0,5234.428571428572
NV,639 - DIABETES W/O CC/MCC,1,4380.92,39788.5,12.0,3011.0
NV,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",15,8570.447333333335,58542.52800000001,34.8,7251.829333333333
NV,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",18,5606.193333333333,35232.02166666667,35.77777777777778,4465.776111111111
NV,652 - KIDNEY TRANSPLANT,1,41442.23,358762.27,56.0,26465.71
NV,657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,3,14505.283333333335,83315.90000000001,13.0,13300.083333333334
NV,660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,2,14363.895,94444.68,18.5,10953.73
NV,669 - TRANSURETHRAL PROCEDURES W CC,3,12091.936666666666,62875.130000000005,15.666666666666666,8330.17
NV,673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,1,32188.23,148802.85,13.0,27496.62
NV,682 - RENAL FAILURE W MCC,17,11845.180000000002,77360.02352941179,59.23529411764706,10298.836470588234
NV,683 - RENAL FAILURE W CC,18,7321.509999999999,44361.852222222224,60.77777777777778,5922.611666666668
NV,684 - RENAL FAILURE W/O CC/MCC,7,4914.765714285714,32209.44,17.428571428571427,3688.605714285714
NV,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,14,8422.692857142858,61596.92071428571,33.42857142857143,7143.268571428571
NV,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,19,6175.225263157895,37398.52368421052,48.526315789473685,4925.410526315789
NV,694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,1,6722.44,43618.28,18.0,5150.56
NV,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,9,12554.654444444444,84712.41333333333,19.22222222222222,11006.103333333334
NV,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,8,8112.605,51179.283749999995,19.0,6591.9525
NV,708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,2,9030.115,77593.13,22.0,6716.0599999999995
NV,742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,1,10108.45,114760.09,11.0,8337.18
NV,743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,2,7388.945,65842.0,18.0,4914.445
NV,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,1,9624.25,66989.58,12.0,8409.67
NV,811 - RED BLOOD CELL DISORDERS W MCC,7,10053.592857142856,67214.15571428572,22.428571428571427,8725.662857142856
NV,812 - RED BLOOD CELL DISORDERS W/O MCC,16,6547.890000000001,41156.87875000001,24.5,5251.95125
NV,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,2,8300.97,57482.97,16.0,7323.29
NV,848 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,1,6588.55,39728.64,11.0,6019.82
NV,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,16,38824.447499999995,251104.93624999994,35.5625,36285.23437500001
NV,854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,2,16821.295,115612.305,21.0,15095.74
NV,857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,1,17246.0,45413.69,13.0,12603.23
NV,862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,3,13872.673333333334,80808.27333333333,13.0,12823.046666666667
NV,863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,3,7481.733333333334,41282.01333333333,13.333333333333334,6769.389999999999
NV,870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,16,42614.40812500001,280705.310625,34.875,38753.73
NV,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,20,13752.093000000003,90130.49100000001,204.0,12137.724999999997
NV,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,20,8384.4145,52690.840000000004,50.0,6610.754000000001
NV,880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,1,4684.27,14241.09,11.0,3657.36
NV,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,4,9266.9075,72745.615,15.5,7675.4375
NV,885 - PSYCHOSES,4,8306.8925,45132.785,55.5,7227.0725
NV,"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",2,4415.3150000000005,23279.52,12.0,3618.335
NV,896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,3,10750.626666666665,48602.706666666665,16.666666666666668,9341.546666666667
NV,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,6,5352.973333333333,30795.788333333334,33.166666666666664,4380.0199999999995
NV,908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,1,14008.27,51793.73,11.0,13239.55
NV,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,11,10604.16090909091,79075.21545454547,26.545454545454547,9295.142727272729
NV,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,5,5666.053999999999,44515.438,21.0,4514.592
NV,919 - COMPLICATIONS OF TREATMENT W MCC,3,19543.356666666667,132696.92333333334,11.666666666666666,15673.54
NV,920 - COMPLICATIONS OF TREATMENT W CC,1,7573.31,27431.15,13.0,6731.15
NV,935 - NON-EXTENSIVE BURNS,1,17039.79,58282.29,14.0,13326.93
NV,945 - REHABILITATION W CC/MCC,1,9484.7,110638.25,20.0,8872.6
